@relation 'AT: adult.data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R108-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R6-88'

@attribute '-0.424relationship= Husband-0.423marital-status= Married-civ-spouse+0.322marital-status= Never-married+0.271sex+0.232relationship= Own-child...' numeric
@attribute '0.473education-num+0.286occupation= Prof-specialty+0.239education= Bachelors-0.203native-country= Mexico-0.189education= HS-grad...' numeric
@attribute '0.453native-country= United-States-0.424race= Asian-Pac-Islander+0.392race= White-0.222native-country= Philippines-0.171race= Black...' numeric
@attribute '0.551occupation= ?+0.55 workclass= ?-0.419workclass= Private+0.199age+0.152marital-status= Widowed...' numeric
@attribute '-0.356marital-status= Divorced+0.351relationship= Own-child-0.343relationship= Unmarried+0.331marital-status= Never-married-0.32age...' numeric
@attribute class {' <=50K',' >50K'}

@data
-1.211203,-1.900338,1.130726,-0.723716,0.317452,' <=50K'
-0.51996,-2.111213,-0.689806,-0.517837,-0.748178,' <=50K'
2.255003,0.417532,1.397168,-0.891045,1.864878,' <=50K'
-3.317624,1.041127,0.148763,-0.020915,0.768363,' <=50K'
1.333029,-0.461982,1.271289,-0.935729,-1.113996,' <=50K'
0.861756,-1.345842,0.559321,0.236649,-0.49117,' <=50K'
-3.018537,-0.499896,0.785149,0.238192,0.527905,' <=50K'
1.459816,-0.907492,0.899736,-0.739775,-0.946679,' <=50K'
1.710228,0.440557,1.149622,-0.80493,0.23146,' <=50K'
-1.470925,-3.454626,1.029465,0.053428,-0.267666,' <=50K'
0.030026,0.253862,0.618494,-0.47496,0.2279,' <=50K'
1.776075,-6.341264,-3.378348,-0.765054,-0.232242,' <=50K'
1.115752,2.834373,0.058533,-1.440375,0.759613,' <=50K'
-2.753993,-0.750173,0.745987,1.277409,0.231591,' >50K'
2.171094,-0.668985,1.299701,-1.304124,1.543199,' <=50K'
2.803515,0.813557,0.916609,4.818389,3.800126,' <=50K'
-2.05844,-1.201056,0.415167,0.803163,-0.901554,' >50K'
-1.338703,-2.072464,1.180096,-0.853295,0.337751,' <=50K'
2.2465,1.388544,0.854907,-1.126914,-0.076543,' <=50K'
-1.661643,-0.647189,0.995231,-0.842132,0.701526,' >50K'
-2.122401,-1.144474,0.967374,-0.139534,-0.04658,' <=50K'
3.290694,-0.912655,-0.462961,-0.809998,0.366187,' <=50K'
-2.522199,-1.569758,0.848837,1.639586,-0.49172,' <=50K'
0.953858,-1.327858,0.906149,-0.949242,0.247579,' <=50K'
1.581485,-2.035655,-0.528581,-1.429496,1.576495,' <=50K'
0.233722,-1.921668,1.016516,0.037241,-2.502346,' <=50K'
2.05362,0.074208,0.591924,0.742784,-1.008539,' <=50K'
2.20913,-0.451903,0.529928,0.275342,-2.743577,' <=50K'
0.731854,2.630028,0.167728,-0.574028,-1.771212,' <=50K'
2.086851,0.118922,0.054361,5.669107,-0.669993,' <=50K'
-1.114203,-0.66612,1.063557,-0.454812,0.945461,' <=50K'
-0.503645,0.973284,0.265897,-0.034087,0.626674,' <=50K'
-2.219774,-0.33834,0.658556,-0.281815,-0.019012,' <=50K'
-3.0106,0.009542,0.523967,0.926765,-0.068392,' >50K'
0.841851,2.178343,0.577708,-1.540818,2.569533,' <=50K'
2.6158,0.305753,-1.408771,5.914848,-1.716884,' <=50K'
2.634962,1.28939,0.918822,-0.69461,2.247635,' <=50K'
-1.739267,-3.450674,0.86591,0.885448,-0.995136,' <=50K'
-2.600825,0.576517,0.139439,1.094298,-0.109782,' <=50K'
2.491312,0.730228,-1.186262,0.877659,-1.631561,' <=50K'
-1.498825,-3.581643,0.597904,0.457296,-1.093889,' <=50K'
2.786822,-1.151695,-1.096067,1.045183,-3.03611,' <=50K'
1.624922,0.013686,0.286784,-0.099013,-2.574185,' <=50K'
-1.705927,-2.076068,1.050285,-0.530798,-0.180048,' >50K'
1.704071,0.447956,0.195227,6.826858,-0.899847,' <=50K'
1.12013,2.444218,-0.029275,4.966004,1.688246,' <=50K'
0.861485,1.791654,0.833856,-1.613073,1.270339,' <=50K'
-1.629639,-0.190739,0.628761,-0.470141,-0.360252,' <=50K'
-2.500111,-0.943136,0.739021,1.74219,-0.214621,' >50K'
-0.005053,-0.059393,1.223358,0.398677,-1.532893,' <=50K'
1.778779,-3.391595,-2.019395,-0.485994,-0.306923,' <=50K'
-3.051213,1.149435,0.060388,-0.647013,0.015931,' >50K'
-1.517893,-2.068625,0.817186,-0.508971,-0.51054,' >50K'
-3.120046,-1.455916,0.848385,1.176881,-0.680131,' <=50K'
2.345572,-0.078033,1.321378,-1.148033,2.206404,' <=50K'
-1.887867,-1.041948,0.895666,-0.712138,-0.070857,' <=50K'
1.8228,0.909469,0.720155,5.016591,2.636535,' <=50K'
3.226466,-0.436743,1.321292,-0.77303,1.294478,' <=50K'
-2.287044,1.29745,0.045277,-1.026202,1.038592,' >50K'
-1.427435,0.42652,0.684831,0.145892,-0.064264,' >50K'
-2.085626,-1.952359,0.877986,-1.395388,-0.420127,' <=50K'
-1.715678,0.21686,0.120632,5.483736,1.731201,' >50K'
-2.232885,-1.913141,1.006184,-0.464659,-0.722751,' >50K'
2.055568,2.107933,0.646597,0.342558,-0.00442,' <=50K'
0.975317,0.813055,0.603253,-0.855058,0.758167,' <=50K'
1.032812,0.528737,0.563048,-0.244216,-3.088712,' <=50K'
-2.857357,1.161549,0.136448,-0.816774,0.29496,' >50K'
1.698588,-1.037949,-1.051889,0.091655,-3.691006,' <=50K'
-0.057648,-0.551769,-3.538998,1.48057,-1.358901,' >50K'
-2.053697,-0.939554,0.91377,-0.561573,-0.24678,' >50K'
-2.455101,-0.1193,0.624578,0.557432,0.693844,' <=50K'
-3.000021,-0.607039,0.594072,0.703641,-0.154349,' >50K'
-0.343349,-2.055425,-0.504283,-0.62362,-0.165515,' <=50K'
-1.597686,-3.123764,0.570106,0.10693,-0.950464,' <=50K'
0.71622,-0.359937,0.761788,0.309933,-2.090379,' <=50K'
-3.235796,-1.474356,0.779382,1.401889,-0.926467,' <=50K'
-1.765628,0.169876,0.40449,-0.558587,0.79316,' >50K'
-3.114187,-0.756671,0.80163,0.689329,0.211164,' <=50K'
-1.749026,-1.26658,0.994138,-0.629653,0.369649,' <=50K'
-1.56855,-0.391116,0.356742,5.461496,1.97491,' <=50K'
-3.883837,2.112829,-0.643173,0.908846,0.439976,' <=50K'
2.251415,-0.200625,0.819852,-0.054193,-1.840588,' <=50K'
2.105571,1.964772,0.833189,-1.302978,1.627114,' <=50K'
0.659158,-0.893299,0.575302,-0.423064,-2.189866,' <=50K'
0.138746,-0.895978,0.613741,0.152848,-0.301651,' <=50K'
-1.761754,-1.051112,0.636199,-0.750887,-0.033304,' >50K'
1.859208,-1.10877,1.487671,-1.188262,1.383581,' <=50K'
3.369434,0.276742,1.246701,-0.684991,1.974723,' <=50K'
-2.760545,1.110213,0.101457,-0.65592,0.255377,' >50K'
2.82222,0.575538,-0.925629,-0.41335,-1.256784,' <=50K'
1.494353,1.058506,-1.042057,-0.675672,-0.488864,' <=50K'
1.962173,0.1338,-1.346541,0.339935,-1.059841,' <=50K'
-2.184501,-0.986551,0.883274,-0.50302,-0.058965,' <=50K'
1.235629,-0.160239,1.318614,-0.613968,0.293208,' <=50K'
2.610665,0.134516,-1.148674,0.140737,-4.072505,' <=50K'
-1.813277,1.973475,-0.371121,1.182191,-0.475018,' <=50K'
-2.523904,-1.564133,1.042619,0.585241,-0.10275,' <=50K'
2.873987,-1.311324,1.510038,-1.18953,3.027142,' <=50K'
1.632006,1.610433,0.964351,-1.331319,2.101735,' <=50K'
-2.559768,0.560056,-2.031179,0.239597,0.343637,' >50K'
1.192392,3.822827,-0.248603,-0.060428,1.090101,' <=50K'
-5.035313,2.333385,-0.601254,-0.175559,0.619502,' >50K'
-1.604999,0.628631,0.390078,-1.123163,0.584343,' <=50K'
-1.811662,0.070389,-1.722604,-1.246353,0.66159,' >50K'
-0.880117,-1.502248,0.591508,0.989635,0.135644,' <=50K'
-2.519436,0.995078,0.100022,-0.873236,0.529942,' >50K'
-4.148112,2.549914,-0.756432,-1.135424,0.656244,' >50K'
-3.627966,2.705637,-0.60314,0.105681,0.375094,' >50K'
-0.922399,-0.604983,-7.867116,4.657038,3.767211,' <=50K'
-2.462404,-0.72285,0.833359,0.30573,0.294743,' <=50K'
-2.535391,1.705538,-2.054486,0.886533,-0.785808,' >50K'
-3.288741,0.958829,0.069308,-0.765197,0.098545,' >50K'
-1.930225,-0.605427,0.94836,-0.728334,0.421023,' >50K'
1.278972,0.605224,-6.847554,-2.184865,4.100055,' <=50K'
-0.676355,-3.87109,-3.81889,-0.886583,-0.79301,' <=50K'
1.194303,1.069583,0.958447,-1.121607,2.188149,' <=50K'
-1.864702,0.465738,0.620782,-1.257121,1.234915,' <=50K'
1.976218,0.42514,0.698657,-0.31114,-1.757536,' >50K'
-2.453352,-0.971423,0.751881,-0.21192,-0.825864,' <=50K'
2.283029,0.337923,0.786147,-0.286292,-1.603465,' <=50K'
-1.267498,-2.146972,0.988546,0.48039,-0.210571,' <=50K'
-0.425193,2.728147,0.19877,-1.225655,0.409109,' >50K'
0.251068,1.748541,0.49434,0.381719,0.697563,' <=50K'
2.969221,-1.071826,-1.464264,6.608985,-0.67351,' <=50K'
2.220225,0.244739,0.942348,-0.640498,-1.867643,' <=50K'
1.996738,-1.950102,-7.464984,-2.002939,1.83823,' <=50K'
-3.487943,0.294186,0.424538,0.266294,0.347219,' <=50K'
2.002527,1.472135,-7.33383,-2.435614,2.214361,' <=50K'
-0.743108,1.186324,0.549713,0.73283,-1.960777,' >50K'
-2.91357,2.128152,-0.410836,0.405751,0.547786,' >50K'
1.987601,1.192727,-1.299066,-1.866323,2.489161,' <=50K'
-0.539913,-1.480471,0.69061,5.482552,2.653532,' <=50K'
0.781039,2.964654,0.038729,-1.140095,0.362006,' <=50K'
-1.848826,-1.857006,1.125393,-0.580507,0.087872,' <=50K'
-1.683843,-1.480793,1.013847,-0.967477,0.079948,' <=50K'
3.083414,-2.1919,-0.886876,-1.406837,3.472977,' <=50K'
-2.840617,1.12241,-8.170376,-1.687211,1.839647,' >50K'
0.325174,2.494578,0.47619,-0.193586,2.021789,' <=50K'
0.306648,1.277664,0.807074,-1.201134,0.60127,' <=50K'
2.413844,1.096257,1.199294,-1.021857,1.144014,' <=50K'
-1.179129,-0.964189,0.654144,-0.335556,0.145994,' <=50K'
1.513467,1.523914,0.078098,0.480686,-3.142528,' <=50K'
-0.381268,-1.329754,-1.150414,5.510973,1.157594,' <=50K'
2.370105,0.356128,0.419638,-0.796126,0.382721,' <=50K'
-2.47381,0.498544,0.320656,0.947313,-0.056681,' >50K'
2.161321,1.46974,0.885302,-1.048219,-0.150984,' <=50K'
-2.500827,1.305833,-0.00724,-0.962137,0.816478,' >50K'
2.382065,-1.528679,1.560323,-1.082434,2.144784,' <=50K'
3.01875,-0.446323,0.770924,-1.105282,-0.003834,' <=50K'
1.864675,0.635483,1.102707,-1.274552,1.817212,' <=50K'
0.840477,-2.179718,0.768191,1.905511,-2.899162,' <=50K'
0.491086,0.23803,-1.493004,0.00226,-1.117759,' <=50K'
2.575803,1.236255,-0.842577,-1.011102,-0.410692,' <=50K'
-0.982772,-1.328267,-4.251506,-0.467342,-0.877057,' >50K'
4.124779,-0.730597,-0.006468,-0.445814,1.726942,' <=50K'
-0.434073,-1.836547,-0.926601,-0.142719,-1.108583,' <=50K'
2.291617,-0.673046,-0.355444,-0.027348,-2.365046,' <=50K'
0.295181,-0.936776,0.632576,0.74937,-3.350456,' <=50K'
-3.256356,0.208684,-2.454611,0.64069,-0.242161,' >50K'
3.064075,-1.553322,1.503301,-0.581225,2.042797,' <=50K'
-1.883824,-1.048312,0.892372,-0.715993,-0.068721,' <=50K'
2.392847,-0.800091,1.511066,-0.375009,1.19389,' <=50K'
1.966748,-0.997139,1.690467,-1.230707,1.900314,' <=50K'
-1.895754,-2.60437,1.076154,0.164794,-0.48091,' <=50K'
1.122443,0.751839,0.203519,5.708841,-0.294937,' <=50K'
1.480403,-0.626699,1.22537,-1.222693,0.045151,' <=50K'
2.622033,-0.286546,0.983378,-0.412317,-0.064569,' <=50K'
0.427044,3.42408,-0.985992,0.135842,0.815931,' <=50K'
2.468334,-1.229171,-1.646895,7.503863,-1.849501,' <=50K'
0.973913,1.379015,1.101106,-1.713823,2.49375,' <=50K'
-1.970298,-1.263145,1.105841,-0.95381,-0.054258,' <=50K'
1.193288,0.005256,1.211512,-0.92972,0.53155,' <=50K'
-2.023635,-1.925842,1.097051,-0.617044,-0.32219,' <=50K'
3.764321,-1.277676,-0.487941,5.362627,3.47408,' <=50K'
-1.325579,-3.563524,0.671256,0.30593,-0.840467,' <=50K'
-2.643867,1.658454,-0.15592,-0.718969,0.619891,' >50K'
-2.099321,-1.954468,1.034407,-0.427722,-0.517924,' >50K'
0.259563,2.666005,-0.748942,1.885533,-2.957981,' <=50K'
0.275146,-1.043118,0.508922,1.224749,-1.22788,' <=50K'
2.608594,-3.000156,0.364619,-0.262992,0.425184,' <=50K'
2.042277,-3.726826,-6.87872,-1.108892,0.678967,' <=50K'
2.382766,0.385204,1.112608,-0.927999,1.074328,' <=50K'
-1.77528,0.579411,0.294813,-0.975876,0.317771,' <=50K'
1.600278,0.379861,0.896652,-0.886797,0.367701,' <=50K'
-2.247708,-0.390713,0.67155,-0.756461,0.206569,' <=50K'
2.994259,-1.426146,1.845335,-0.873344,2.953719,' <=50K'
2.445853,2.239184,-1.310912,-0.760285,-0.187623,' <=50K'
-0.97172,4.451756,-0.682939,0.647001,-2.370191,' <=50K'
-2.985068,1.223676,-0.014864,-0.627476,0.19631,' >50K'
-1.5765,-1.055928,0.458817,5.704166,1.246829,' <=50K'
-2.074087,-1.802381,1.081569,-0.102231,-0.732021,' >50K'
-0.246936,-6.392783,-2.096981,-1.090386,0.885081,' <=50K'
-1.424908,-1.344112,1.167541,-0.890489,0.343343,' <=50K'
0.242947,-0.38528,1.0611,-0.851844,-1.526275,' >50K'
0.706472,-0.954364,0.731368,0.6355,-2.929542,' <=50K'
1.66696,2.505389,0.416825,-0.929287,2.057951,' <=50K'
3.731515,-1.070039,-1.425805,5.809218,0.426688,' <=50K'
0.930609,0.562056,0.530782,0.021013,-3.316604,' <=50K'
1.04107,0.421296,1.021728,-0.661463,-0.634688,' <=50K'
1.12026,-0.511,1.474378,-0.963276,0.128959,' <=50K'
-2.352894,-0.164016,0.547014,-1.033407,0.668505,' <=50K'
-1.967436,-0.486488,0.590986,-0.726585,0.095524,' >50K'
0.067603,0.480212,0.336229,0.03103,-0.80223,' >50K'
-1.862058,-1.105948,0.98614,-0.601787,0.648411,' <=50K'
1.327744,-0.550624,-0.816996,-0.278368,-2.905516,' >50K'
-1.870587,-1.838629,1.199047,-0.62321,-0.132168,' <=50K'
-1.725451,-0.338865,0.814008,-0.592009,0.601516,' <=50K'
1.306482,1.116761,0.810398,0.108535,-1.923435,' <=50K'
3.139896,-2.077276,-0.981409,-1.446879,1.279872,' <=50K'
0.940496,2.426502,0.368513,-1.070846,0.243976,' <=50K'
-1.64059,-1.93011,1.165239,-0.457109,-0.080521,' <=50K'
-2.330675,-1.613008,0.929224,1.096719,-0.02631,' <=50K'
2.044119,1.117751,0.545014,0.04466,-2.652463,' <=50K'
-2.13123,-1.597634,0.475254,1.400761,-1.206842,' <=50K'
-0.206938,-6.077989,-2.418614,-0.595621,0.105522,' <=50K'
2.026318,0.194951,1.609911,-1.179265,2.599283,' <=50K'
-2.475449,-1.585505,-1.302449,-0.931235,-0.316378,' >50K'
-1.840816,-0.635839,0.852408,-0.871232,0.477046,' <=50K'
0.936979,1.989259,-0.342913,-0.228419,-2.654532,' <=50K'
-2.023552,0.412817,0.516818,-1.280213,1.095721,' >50K'
-0.467484,-0.118086,-1.221171,0.090677,0.242025,' <=50K'
1.698422,2.359274,0.496484,-1.316655,0.200125,' <=50K'
1.78381,2.146102,0.748299,-1.259511,1.013447,' <=50K'
-3.785205,2.057169,-0.604104,0.447012,0.768004,' >50K'
-2.300807,-0.995329,0.817716,-0.595444,-0.477926,' >50K'
4.057453,-1.150325,-0.068618,-0.363365,1.353929,' <=50K'
1.836496,0.845337,0.336164,-0.241098,-2.692111,' <=50K'
0.683918,-0.692337,1.001025,-0.255779,-2.591867,' <=50K'
2.188577,-2.211373,1.402897,-0.663857,1.663191,' <=50K'
-1.088309,-2.332316,1.034059,-0.810486,0.500584,' <=50K'
-3.975465,0.334942,0.287749,0.007283,0.307921,' <=50K'
3.154804,-1.049768,-1.017491,-1.112761,0.764319,' <=50K'
-1.654821,-1.865119,1.195792,-0.597778,-0.104563,' <=50K'
-1.790735,-0.314455,-0.891518,0.926583,-0.538594,' <=50K'
1.256712,-0.011144,1.279805,-1.202502,0.872213,' <=50K'
-1.206076,0.123419,0.631664,-0.863146,0.215362,' >50K'
-1.231563,-2.663575,0.251927,6.627968,0.921527,' <=50K'
-2.286374,0.496623,-1.563186,1.231239,-1.007463,' >50K'
1.600478,2.466415,-1.523235,-0.926445,-0.467395,' >50K'
2.424264,-0.833157,1.816545,-0.973667,2.646625,' <=50K'
2.271091,0.391176,1.025771,4.615719,4.272876,' <=50K'
-0.892724,-4.376488,-1.565562,0.258111,-1.40314,' <=50K'
-0.461443,3.771627,-0.411283,0.939131,-1.752536,' <=50K'
2.661332,0.714263,0.908008,-1.003404,0.487037,' <=50K'
1.165202,-0.85229,0.888261,-0.638419,-1.288749,' <=50K'
-1.960043,-1.887588,1.101314,-0.298576,-0.432054,' <=50K'
-0.906743,-2.348132,1.131708,-0.625994,0.873966,' >50K'
-1.890088,-0.392578,0.518797,-0.591782,0.229097,' >50K'
0.072437,3.387403,-0.678422,-0.367287,-1.964804,' <=50K'
1.82726,1.916344,0.691493,-0.966196,0.7549,' <=50K'
0.672755,0.978815,-0.147862,-0.692671,0.274639,' <=50K'
-1.008843,-2.811925,0.491973,0.389574,-0.789518,' <=50K'
2.711024,-0.586278,-1.054183,-0.322176,-2.301128,' <=50K'
-1.82456,-1.873772,1.17374,-0.541143,-0.160574,' <=50K'
-2.503787,-0.921411,0.738238,1.386944,0.241889,' <=50K'
-2.130309,0.518388,0.598295,-1.269597,1.038144,' >50K'
1.179778,3.252922,-0.000469,-1.12767,0.74358,' <=50K'
-2.49859,-1.613081,0.871029,1.244256,-0.262198,' <=50K'
1.983051,0.239082,1.192195,-1.108322,-0.020215,' <=50K'
2.133147,-0.694461,0.315377,0.571886,-3.168572,' <=50K'
1.658889,-1.968541,-0.920951,-1.729671,1.416926,' <=50K'
-1.001968,-2.444793,-1.588067,1.374592,-1.683441,' <=50K'
-3.696864,2.098475,-0.573696,0.619702,0.768095,' >50K'
1.100711,0.484117,0.172406,2.563576,-3.919138,' <=50K'
0.554302,0.250222,1.127733,-0.519687,-1.286869,' <=50K'
2.175254,-1.510126,-7.24975,-1.189581,-0.700358,' <=50K'
2.208129,0.427571,1.403666,-0.973559,1.87812,' <=50K'
1.329284,2.357445,0.352476,0.908763,-2.046243,' <=50K'
2.878319,0.490601,1.471959,-0.890876,2.284379,' <=50K'
-0.618173,-0.99346,0.756299,-0.258626,0.579537,' <=50K'
2.260555,0.192511,-2.233152,-0.906895,-0.042741,' <=50K'
0.005829,1.117167,0.181695,-0.268707,-0.762939,' >50K'
1.407803,1.268096,0.642021,0.848587,-1.518476,' <=50K'
2.190712,0.322082,1.030199,-1.010594,0.916423,' <=50K'
3.159878,1.079359,-2.859131,4.682068,3.168551,' <=50K'
-1.890669,-0.376138,-0.910992,-1.043884,-0.399683,' <=50K'
-3.004564,1.177054,0.066264,-0.438339,-0.050158,' <=50K'
-1.981728,0.464877,0.579627,-1.154335,1.070065,' >50K'
2.855336,0.826318,1.289232,-0.649347,1.421147,' <=50K'
-2.531491,-0.951412,0.94688,-0.792047,0.283332,' >50K'
1.453562,0.537577,1.208249,-1.298242,1.057796,' <=50K'
1.884001,-0.74584,1.143607,-1.055509,1.097174,' <=50K'
-2.386904,-1.546541,1.072384,0.714052,-0.047516,' >50K'
3.015236,-1.471329,-5.199178,-1.905082,1.440709,' <=50K'
1.541534,-2.193893,-1.98665,-1.95385,1.252932,' <=50K'
-1.7387,-1.892301,1.174479,-0.493287,-0.123784,' <=50K'
1.923607,-2.831662,-4.551107,0.618282,-3.559814,' <=50K'
-0.960845,-0.500624,0.843921,-0.599818,0.367445,' >50K'
1.787053,1.406361,1.003566,-0.968525,0.51909,' <=50K'
-2.802441,-0.909167,0.565368,0.827428,-0.87011,' <=50K'
0.56633,-0.729617,0.948137,-0.278403,-2.704287,' <=50K'
-3.169632,1.040947,0.193762,-1.002026,0.384424,' >50K'
0.906236,3.370935,0.022506,-1.130075,0.572049,' <=50K'
3.225872,0.356543,1.26811,-0.654404,1.876295,' <=50K'
2.167441,-0.581844,-2.238996,1.204947,-3.089565,' <=50K'
0.212043,3.746389,-0.637422,0.695859,-2.155754,' <=50K'
2.043857,0.147418,1.034242,-0.687953,-0.792441,' <=50K'
-3.542576,1.640888,-0.537571,-0.773941,0.446019,' >50K'
-3.400415,1.851556,-0.340192,0.034818,0.963625,' >50K'
1.860538,-0.275573,1.131531,-0.978319,0.067108,' <=50K'
1.324706,0.595095,1.244954,-0.01416,2.390579,' <=50K'
1.028311,-1.43006,0.89965,-1.111606,0.482477,' <=50K'
1.174844,1.602571,0.892443,-1.083448,0.775137,' <=50K'
-1.929564,-0.319096,0.413463,1.074862,-1.206716,' >50K'
-2.745564,0.99356,0.116315,0.641884,-0.093768,' >50K'
-0.715078,-0.067023,1.032977,0.269889,-2.22189,' <=50K'
-2.01212,0.38053,0.506891,-1.13163,0.980424,' >50K'
-1.232737,2.378633,-0.517038,-0.463357,0.080737,' >50K'
2.70109,0.520759,1.44816,-0.857897,2.125728,' <=50K'
-1.68586,-0.473274,0.964308,-0.759077,0.921361,' >50K'
-1.562859,-1.103836,0.428205,5.689908,1.239321,' <=50K'
1.99477,-5.199222,-1.900543,-0.621661,0.095652,' <=50K'
2.601525,1.286325,-2.642725,0.492219,2.447563,' <=50K'
2.105661,-0.077674,1.48772,-0.840941,1.050396,' <=50K'
0.503984,3.09302,-0.13045,0.016166,-0.03934,' <=50K'
2.154887,1.913586,0.812512,-1.348737,1.667889,' <=50K'
0.784964,-0.371219,1.249575,-0.696397,0.197314,' <=50K'
1.420156,-1.026906,1.656621,-0.893194,1.223998,' <=50K'
1.777206,-1.280968,1.239188,-0.637901,0.15052,' <=50K'
3.070136,-1.658304,-0.888611,5.648818,2.4926,' <=50K'
1.262991,1.588841,0.777319,-1.602951,1.500908,' <=50K'
-0.205044,3.203024,-3.741659,0.485441,-1.826871,' >50K'
-3.710021,1.379698,-2.813972,-1.190502,0.50709,' >50K'
2.436811,-0.004025,-1.240042,-0.075042,-3.216833,' <=50K'
1.223719,-0.103522,0.809553,-0.218972,-2.827236,' <=50K'
-0.218794,2.269303,-0.22191,-0.81926,-1.013325,' >50K'
-0.986215,-1.534561,0.935269,-0.587762,-0.056308,' <=50K'
-3.59625,1.378966,-0.15811,-0.758569,0.186659,' >50K'
-2.764208,1.609937,-0.233373,-0.61553,0.423857,' >50K'
-3.057613,1.033552,-0.02117,-0.696556,-0.028168,' >50K'
0.516666,-1.018667,0.487023,-0.108696,-0.381482,' <=50K'
-2.156383,0.3131,0.558045,-0.690844,0.204147,' >50K'
0.530076,0.589781,0.281141,1.857342,-2.45775,' <=50K'
-3.307001,1.326784,-8.432172,0.012601,1.967994,' <=50K'
-1.628067,-1.147782,1.095304,-0.632178,0.710348,' <=50K'
2.744104,0.237119,-0.628704,-0.257613,-0.738903,' <=50K'
1.485007,-0.319749,1.550301,-0.964901,2.295506,' <=50K'
-1.341088,-2.735653,1.146862,-0.130117,0.107492,' <=50K'
-1.500291,-1.897144,0.89037,-0.600933,-0.296545,' >50K'
-1.843188,-1.91164,1.072777,-0.467926,-0.357949,' <=50K'
1.250217,1.770499,-8.414186,-1.627168,1.652439,' <=50K'
0.876931,-0.877228,-1.402563,0.459277,-2.009407,' <=50K'
-2.892948,0.775195,0.360319,0.282427,0.757179,' >50K'
-1.795782,-1.855327,1.181985,-0.441377,-0.183379,' <=50K'
-1.553086,0.278825,0.374331,0.629383,-0.071739,' >50K'
2.874308,-2.2857,-1.59748,-1.040945,-0.747321,' <=50K'
1.585423,1.131749,0.549097,-0.257612,-2.238266,' <=50K'
-2.114418,-1.114728,0.924443,-0.082443,0.180896,' <=50K'
2.848402,0.754556,-0.636754,-0.145617,-1.312252,' <=50K'
-0.152268,-2.641214,0.155232,0.930892,-1.912742,' <=50K'
-2.828746,0.744946,0.244285,-1.334961,0.515682,' <=50K'
0.290326,3.802329,-0.703289,0.567206,-1.901364,' <=50K'
-1.354081,-1.18878,0.826018,-0.26807,-0.767809,' >50K'
2.645937,-2.385391,-1.186223,-1.803786,0.369876,' <=50K'
-2.004971,-1.843309,1.118416,-0.257,-0.47051,' <=50K'
3.028617,-0.849024,-2.655413,-1.61834,3.500518,' <=50K'
-1.873309,-0.368163,0.903127,0.72353,0.912842,' <=50K'
0.446944,0.227864,0.927317,0.019966,-2.055588,' <=50K'
-1.382033,-2.044281,0.984346,-0.457355,0.613988,' >50K'
2.868694,0.107823,1.417321,-0.899818,0.972384,' <=50K'
1.474146,-0.900391,1.768629,-0.934634,1.370257,' <=50K'
2.313137,0.580988,1.441,-1.184713,2.011205,' <=50K'
-1.845732,-1.049166,0.911061,-0.799174,0.013703,' <=50K'
-0.0473,0.610538,0.15119,1.123256,-1.237644,' >50K'
2.148674,1.372551,0.446404,5.629763,0.475449,' <=50K'
2.245772,0.279283,-0.998832,0.421558,-0.77176,' <=50K'
0.331163,1.040319,0.495674,1.038785,-2.099523,' <=50K'
0.463215,3.492769,-0.240104,-1.336375,0.826114,' <=50K'
2.381675,-0.770178,1.433871,-1.069546,1.598476,' <=50K'
0.437782,3.598694,-2.605461,1.8297,-2.609493,' <=50K'
-0.841362,-1.069416,-7.069869,-1.971653,2.086634,' <=50K'
1.329896,0.086613,-1.505531,-0.409004,-1.756641,' <=50K'
0.323819,2.827714,0.005804,0.035219,0.336496,' >50K'
-1.381634,-1.17185,0.828966,-0.243058,-0.797084,' <=50K'
-1.928497,-4.341072,-1.310204,0.248166,-0.664351,' >50K'
-1.515824,-1.887974,1.211739,-0.596818,0.004453,' <=50K'
1.521087,0.729431,0.860692,-0.346,-2.776033,' <=50K'
3.25614,-2.221134,-0.29887,-0.401978,1.073356,' <=50K'
2.603333,0.223826,1.426323,-0.78533,0.737731,' <=50K'
3.086665,0.286437,1.195783,-0.75893,1.77403,' <=50K'
-2.474084,-0.954708,-1.700354,-1.035606,0.364243,' <=50K'
-0.968198,-0.65036,0.293722,5.567411,2.291678,' <=50K'
-1.422834,2.487597,-0.457482,-0.693617,0.216788,' >50K'
1.706805,0.525107,0.641441,0.133118,-3.538415,' <=50K'
-1.804473,-2.651056,1.036352,0.124802,-0.536506,' <=50K'
0.280059,-0.772484,1.208669,-0.4613,0.25287,' <=50K'
2.102251,1.969998,0.835894,-1.299812,1.62536,' <=50K'
1.098878,1.028555,0.899032,-0.505978,-1.620481,' <=50K'
2.614026,-0.898612,1.803325,-0.895155,2.729739,' <=50K'
-2.687099,0.933575,0.248898,-1.127986,0.7188,' >50K'
-1.769297,-1.072303,0.660097,-0.68522,-0.122258,' <=50K'
-3.556209,1.314165,-0.159321,-0.36003,-0.260013,' >50K'
-2.474239,-0.210207,0.320062,0.775257,-0.621962,' >50K'
-1.232857,-1.168091,0.883253,-0.373605,-0.586024,' <=50K'
