Instance_number,age,education-num,relationship,race,sex,capital-gain,capital-loss,hours-per-week,class,cluster
0.715725,0.671233,0.533333,0.8,0,1,0,0,0.346939,1,cluster0
0.715756,0.273973,0.666667,0.4,0,1,0,0.433196,0.346939,1,cluster2
0.715786,0.164384,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.715817,0.205479,0.8,0,0.5,1,0,0,0.397959,0,cluster0
0.715848,0.30137,0.8,0.2,0,0,0,0.436639,0.5,1,cluster2
0.715878,0.547945,0.533333,0.8,0,1,0,0,0.44898,0,cluster0
0.715909,0.547945,0.866667,0.2,0,0,0,0,0.397959,1,cluster2
0.71594,0.452055,0.533333,0,0,0,0,0,0.602041,0,cluster2
0.715971,0.369863,0.8,0.2,0,0,0.150242,0,0.653061,1,cluster1
0.716001,0.534247,0.666667,0.2,0.25,0,0,0,0.397959,1,cluster0
0.716032,0.123288,0.866667,0,0,1,0,0,0.479592,0,cluster0
0.716063,0.068493,0.6,0.6,0,1,0,0,0.397959,0,cluster0
0.716093,0.123288,0.666667,0.6,0,0,0,0,0.653061,0,cluster0
0.716124,0.219178,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.716155,0.260274,0.666667,0.2,0,0,0,0,0.602041,1,cluster2
0.716186,0.383562,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.716216,0.534247,1,0,0,1,0,0.38315,0.377551,0,cluster0
0.716247,0.082192,0.6,0.6,0,0,0,0,0.357143,0,cluster0
0.716278,0.082192,0.6,0,0.25,0,0,0,0.244898,0,cluster0
0.716308,0.246575,0.8,0,0,0,0,0,0.397959,0,cluster2
0.716339,0.30137,0.8,0.4,0,1,0.076881,0,0.316327,1,cluster1
0.71637,0.383562,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.7164,0.054795,0.6,0.6,0,1,0,0,0.244898,0,cluster0
0.716431,0.534247,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.716462,0.191781,0.533333,0.6,0,1,0,0,0.397959,0,cluster0
0.716493,0.369863,0.466667,0,0.25,0,0,0,0.357143,0,cluster0
0.716523,0.054795,0.6,1,0,0,0,0,0.091837,0,cluster0
0.716554,0.191781,0.533333,0.2,0,0,0.050131,0,0.397959,0,cluster1
0.716585,0.041096,0.533333,0.6,0,0,0,0,0.377551,0,cluster0
0.716615,0,0.4,0.6,0.25,1,0,0,0.397959,0,cluster0
0.716646,0.369863,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.716677,0.027397,0.6,0.6,0,1,0,0,0.22449,0,cluster0
0.716708,0.739726,0.533333,0.8,0,0,0,0,0.234694,0,cluster0
0.716738,0.082192,0.6,0,0,1,0,0,0.397959,0,cluster0
0.716769,0.054795,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.7168,0.164384,0.866667,0.2,0,0,0,0,0.142857,0,cluster0
0.71683,0.219178,0.6,0,0,1,0,0,0.295918,0,cluster0
0.716861,0.39726,0.533333,0,0,0,0,0,0.479592,1,cluster2
0.716892,0.054795,0.6,0.6,0.25,1,0,0,0.397959,0,cluster0
0.716923,0.260274,0.6,0.2,0,0,0.150242,0,0.602041,1,cluster1
0.716953,0.726027,0.866667,0.2,0,0,0.093861,0,0.295918,1,cluster1
0.716984,0.027397,0.533333,0,0,1,0,0,0.367347,0,cluster0
0.717015,0.164384,0.6,0.6,0.25,1,0,0,0.397959,0,cluster0
0.717045,0.232877,0.733333,0.8,0,0,0,0,0.5,0,cluster0
0.717076,0.123288,0.6,0,0,0,0,0,0.397959,0,cluster0
0.717107,0.178082,0.8,0,0,1,0,0,0.397959,0,cluster0
0.717138,0.232877,0.6,0,0,1,0,0,0.397959,0,cluster0
0.717168,0.09589,0.8,0,0.5,0,0,0,0.244898,0,cluster0
0.717199,0.150685,0.533333,0.6,0,0,0,0,0.479592,0,cluster0
0.71723,0.09589,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.71726,0.808219,0.8,0.2,0,0,0.200512,0,0.5,1,cluster1
0.717291,0.027397,0.466667,0.6,0,0,0,0,0.397959,0,cluster0
0.717322,0.383562,0.333333,0.2,0,0,0.02829,0,0.397959,0,cluster1
0.717353,0.09589,0.6,0,0.5,0,0,0,0.295918,1,cluster0
0.717383,0.273973,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.717414,0.09589,0.8,0.2,0,0,0,0,0.295918,0,cluster0
0.717445,0.09589,0.8,0,0,1,0,0,0.418367,0,cluster0
0.717475,0.315068,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.717506,0.041096,0.6,0.6,0,0,0,0,0.193878,0,cluster0
0.717537,0.082192,0.4,0.2,0,0,0,0,0.397959,0,cluster0
0.717568,0.109589,0.6,0,1,1,0,0,0.397959,0,cluster0
0.717598,0.643836,0.733333,1,0,1,0,0,0.295918,0,cluster0
0.717629,0.493151,0.866667,0.2,0,0,0,0.453857,0.55102,1,cluster2
0.71766,0.150685,0.6,0.6,0,1,0,0,0.397959,0,cluster0
0.71769,0.479452,0.866667,0.2,0.25,0,0,0,0.397959,1,cluster0
0.717721,0.150685,0.933333,0,0.25,0,0,0,0.5,0,cluster0
0.717752,0.191781,0.733333,0.2,0,0,0,0,0.55102,1,cluster2
0.717783,0.821918,0.8,0,0,1,0,0,0.091837,0,cluster0
0.717813,0.068493,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.717844,0,0.4,0.6,0,1,0,0,0.193878,0,cluster0
0.717875,0.287671,0.8,0,0,0,0,0,0.55102,0,cluster2
0.717905,0.383562,0.4,0.6,0.25,0,0,0,0.397959,0,cluster0
0.717936,0.109589,0.6,0.8,0.25,1,0,0,0.397959,0,cluster0
0.717967,0.452055,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.717998,0.493151,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.718028,0.09589,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.718059,0.219178,0.533333,0.2,0,0,0,0,0.5,1,cluster2
0.71809,0.547945,0.866667,0.2,0.25,0,0.150242,0,0.397959,1,cluster1
0.71812,0.30137,0.933333,0.4,0,1,0.150242,0,0.479592,1,cluster1
0.718151,0.178082,0.6,0,0,0,0,0,0.295918,0,cluster0
0.718182,0.191781,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.718213,0.30137,0.6,0.6,0.25,0,0,0,0.397959,0,cluster0
0.718243,0.178082,0.8,0.6,0,1,0,0,0.653061,0,cluster0
0.718274,0.424658,0.6,0.8,0,1,0,0,0.438776,0,cluster0
0.718305,0.616438,0.866667,0.4,0,1,0,0,0.397959,0,cluster0
0.718335,0.30137,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.718366,0.232877,0.533333,0.6,0,0,0,0.454545,0.397959,0,cluster2
0.718397,0.383562,0.866667,0.2,0,0,0,0,0.5,1,cluster2
0.718428,0.205479,0.4,0.8,0,1,0,0,0.397959,0,cluster0
0.718458,0.315068,0.6,0,0,1,0,0,0.5,0,cluster0
0.718489,0,0.333333,0.6,0,1,0,0,0.142857,0,cluster0
0.71852,0.027397,0.333333,0.6,0.25,0,0,0,0.244898,0,cluster0
0.71855,0.109589,0.533333,0.2,0,0,0,0,0.846939,0,cluster2
0.718581,0.342466,0.6,0.2,0,0,0,0,0.571429,0,cluster2
0.718612,0.671233,0.8,1,0,0,0,0,1,0,cluster0
0.718643,0.630137,0.533333,0,0,0,0,0,0.704082,0,cluster2
0.718673,0.356164,0.2,0.2,0,0,0,0,0.244898,0,cluster0
0.718704,0.123288,0.533333,0,0,0,0,0,0.193878,0,cluster0
0.718735,0.082192,0.533333,0.4,0,1,0,0,0.397959,1,cluster0
0.718765,0.30137,0.933333,0.2,0,0,0,0,0.55102,1,cluster2
0.718796,0.410959,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.718827,0.260274,0.533333,0,0.25,1,0,0,0.479592,0,cluster0
0.718857,0.246575,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.718888,0.109589,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.718919,0.054795,0.6,0.6,0,1,0,0,0.142857,0,cluster0
0.71895,0.39726,0.533333,0.4,0,1,0,0,0.397959,0,cluster0
0.71898,0.356164,0.333333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.719011,0.191781,1,0.2,0,0,0,0.453857,0.704082,1,cluster2
0.719042,0.328767,0.533333,0.8,0,1,0,0,0.602041,0,cluster0
0.719072,0.452055,0.533333,0.8,0,1,0,0,0.346939,0,cluster0
0.719103,0.260274,0.4,0,0,1,0,0,0.316327,0,cluster0
0.719134,0.191781,0.533333,0.6,0,1,0,0,0.193878,0,cluster0
0.719165,0.383562,0.2,0.2,0,0,0,0,0.653061,1,cluster2
0.719195,0.452055,0.4,0.2,0,0,0,0,0.5,1,cluster2
0.719226,0.479452,0.2,0.4,0,1,0,0,0.5,0,cluster0
0.719257,0.315068,1,0.2,0,0,0,0,0.397959,1,cluster2
0.719287,0.520548,0.8,0.2,0,0,0.150242,0,0.55102,1,cluster1
0.719318,0.643836,0.333333,0.2,0,0,0,0,0.561224,1,cluster2
0.719349,0.465753,0.933333,0.2,0,0,0,0,0.397959,1,cluster2
0.71938,0.178082,0.6,0.2,0,0,0.076881,0,0.397959,1,cluster1
0.71941,0.534247,0.866667,0,0,1,0,0,0.387755,0,cluster0
0.719441,0.246575,0.533333,0.2,0,0,0,0,0.479592,0,cluster2
0.719472,0.520548,0.333333,0.2,0,0,0,0,0.346939,0,cluster0
0.719502,0.178082,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.719533,0.232877,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.719564,0.260274,0.666667,0.4,0,1,0,0,0.397959,1,cluster0
0.719595,0.356164,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.719625,0.09589,0.6,0,0,0,0,0,0.5,0,cluster0
0.719656,0.178082,0.333333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.719687,0.219178,0.666667,0,0,0,0,0,0.704082,0,cluster2
0.719717,0.205479,0.733333,0,0,0,0,0,0.397959,0,cluster0
0.719748,0.164384,0.8,0,0,1,0,0,0.397959,0,cluster0
0.719779,0.452055,0.533333,0.2,0,0,0.03137,0,0.469388,0,cluster1
0.71981,0.013699,0.4,0.6,0,0,0,0,0.142857,0,cluster0
0.71984,0.041096,0.4,0.6,0,1,0,0,0.244898,0,cluster0
0.719871,0.383562,0.866667,0.2,0,0,0,0,0.44898,1,cluster2
0.719902,0.068493,0.6,0,0,0,0,0,0.346939,0,cluster0
0.719932,0.383562,0.933333,0.2,0,0,0,0,0.397959,1,cluster2
0.719963,0.328767,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.719994,0.342466,0.2,0,0,1,0,0,0.346939,0,cluster0
0.720025,0.09589,0.8,0,0,0,0,0,0.397959,0,cluster0
0.720055,0.068493,0.533333,0.8,0,0,0,0,0.346939,0,cluster0
0.720086,0.150685,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.720117,0.082192,0.6,0.6,0,0,0,0,0.346939,0,cluster0
0.720147,0.054795,0.2,0.6,0,1,0,0,0.377551,0,cluster0
0.720178,0.082192,0.8,0,0.5,1,0,0,0.193878,0,cluster0
0.720209,0.383562,0.6,0.8,0,1,0,0,0.479592,0,cluster0
0.72024,0.328767,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.72027,0.438356,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.720301,0.287671,0.6,0.6,0.25,1,0,0,0.397959,0,cluster0
0.720332,0.273973,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.720362,0.726027,0.8,1,0.5,0,0,0,0.316327,0,cluster0
0.720393,0.09589,0.533333,0,0,1,0.02597,0,0.397959,0,cluster1
0.720424,0.150685,0.8,0,0,1,0,0,0.397959,0,cluster0
0.720455,0.09589,0.666667,0.6,0.5,1,0,0,0.193878,0,cluster0
0.720485,0.90411,0.333333,0.2,0,0,0.200512,0,0.5,1,cluster1
0.720516,0.712329,1,0.2,0,0,0,0,0.397959,1,cluster2
0.720547,0.273973,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.720577,0.150685,0.8,0,0,1,0,0,0.397959,0,cluster0
0.720608,0.506849,0.6,0,0,1,0,0,0.397959,0,cluster0
0.720639,0.739726,0.533333,0.2,0,0,0,0.545684,0.44898,1,cluster2
0.72067,0.534247,0.533333,0.8,0.5,1,0,0,0.397959,0,cluster0
0.7207,0.136986,0.8,0,1,1,0,0,0.44898,0,cluster0
0.720731,0.342466,0.866667,0.2,0,0,1,0,0.806122,1,cluster1
0.720762,0.054795,0.533333,0.6,0,0,0,0,0.438776,0,cluster0
0.720792,0.164384,0.666667,0.2,0,0,0,0,0.397959,0,cluster2
0.720823,0.136986,0.2,0,0,0,0,0,0.234694,0,cluster0
0.720854,0.205479,0.8,0,0,0,0,0,0.5,1,cluster2
0.720885,0.191781,0.6,0,0,0,0,0,0.397959,0,cluster0
0.720915,0.287671,0.6,0,0,1,0.0465,0,0.72449,0,cluster1
0.720946,0.520548,1,0.2,0.5,0,0,0,0.397959,1,cluster0
0.720977,0.424658,0.533333,0.2,0,0,0,0,0.44898,0,cluster2
0.721007,0.561644,0.533333,0,0,0,0,0,0.806122,0,cluster2
0.721038,0.082192,0.6,0,0,1,0,0,0.397959,0,cluster0
0.721069,0.150685,0.6,0,0,1,0,0,0.5,0,cluster0
0.7211,0.438356,0.6,0.2,0,0,0,0,0.459184,0,cluster2
0.72113,0.465753,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.721161,0.082192,0.533333,0.6,0,0,0,0,0.530612,0,cluster0
0.721192,0.315068,0.533333,0,0.25,0,0,0,0.5,0,cluster0
0.721222,0.575342,0.533333,0,0.5,0,0,0,0.397959,0,cluster0
0.721253,0.410959,0.8,0,0,1,0,0,0.5,0,cluster0
0.721284,0.273973,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.721314,0.30137,0.733333,0.8,0,0,0.01506,0,0.397959,0,cluster1
0.721345,0.356164,0.6,0.2,0,0,0,0,0.602041,0,cluster2
0.721376,0.315068,0.666667,0.2,0,0,0,0,0.602041,0,cluster2
0.721407,0.424658,0.333333,0.2,0,0,0,0,0.397959,1,cluster2
0.721437,0.164384,0.266667,0,0,1,0,0,0.479592,0,cluster0
0.721468,0.424658,0.6,0.2,0,0,0,0,0.5,1,cluster2
0.721499,0.273973,0.8,0,0,0,0,0,0.295918,0,cluster0
0.721529,0.027397,0.533333,0,0,0,0.04101,0,0.479592,0,cluster1
0.72156,0.150685,0.333333,0.6,0.25,1,0,0,0.295918,0,cluster0
0.721591,0.534247,0.133333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.721622,0.383562,0.533333,0.6,0,0,0,0,0.602041,0,cluster0
0.721652,0.589041,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.721683,0.493151,0.866667,0.2,0,0,0,0,0.418367,1,cluster2
0.721714,0.273973,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.721744,0.191781,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.721775,0.164384,0.666667,0.2,0,0,0,0,0.438776,1,cluster2
0.721806,0.191781,0.533333,0.8,0,1,0,0,0.357143,0,cluster0
0.721837,0.30137,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.721867,0.191781,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.721898,0.342466,0.8,0.2,0,0,0.150242,0,0.44898,1,cluster1
0.721929,0,0.4,0.6,0,1,0,0,0.153061,0,cluster0
0.721959,0.027397,0.533333,0.6,0,1,0,0,0.193878,0,cluster0
0.72199,0.09589,0.8,0,0.5,0,0,0,0.316327,0,cluster0
0.722021,0.616438,0.533333,0.2,0,0,0.064181,0,0.397959,1,cluster1
0.722052,0.232877,0.066667,1,0,1,0,0,0.397959,0,cluster0
0.722082,0.410959,0.866667,0.2,0,0,0.150242,0,0.55102,1,cluster1
0.722113,0.561644,0.8,0,0,1,0,0,0.622449,0,cluster0
0.722144,0.082192,0.666667,0,0,1,0,0,0.357143,0,cluster0
0.722174,0.219178,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.722205,0.808219,0.533333,0,0,0,0,0,0.05102,0,cluster0
0.722236,0.315068,0.533333,0.8,0,1,0,0,0.5,0,cluster0
0.722267,0.150685,0.2,0.8,0,1,0,0,0.5,0,cluster0
0.722297,0.328767,0.6,0.4,0,1,0,0,0.397959,0,cluster0
0.722328,0.39726,0.533333,0.2,0,0,0.076881,0,0.969388,1,cluster1
0.722359,0.068493,0.6,0,0,1,0,0,0.397959,0,cluster0
0.722389,0.164384,0.666667,0.2,0,0,0,0,0.397959,0,cluster2
0.72242,0.123288,0.533333,0.8,0,0,0,0,0.397959,0,cluster0
0.722451,0.191781,0.8,0,0,0,0.086141,0,0.397959,1,cluster1
0.722482,0.068493,0.533333,0,0,1,0,0,0.244898,0,cluster0
0.722512,0.328767,0.6,0,0.25,0,0,0,0.428571,0,cluster0
0.722543,0.164384,0.533333,1,1,0,0,0,0.397959,0,cluster0
0.722574,0.589041,0.666667,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.722604,0.753425,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.722635,0.328767,0.6,0.2,0,0,0,0,0.653061,0,cluster2
0.722666,0.027397,0.6,0.6,0,1,0,0,0.244898,0,cluster0
0.722697,0.109589,0.8,0.6,0,0,0,0,0.397959,0,cluster0
0.722727,0.09589,0.8,0,0,0,0,0,0.44898,0,cluster0
0.722758,0.575342,0.266667,0.2,0,0,0,0,0.295918,0,cluster0
0.722789,0,0.4,0.6,0,0,0,0,0.295918,0,cluster0
0.722819,0.575342,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.72285,0.712329,0.6,0,0,0,0.01848,0,0,0,cluster1
0.722881,0.109589,0.6,0.2,0,0,0.02885,0,0.428571,0,cluster1
0.722912,0.452055,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.722942,0.164384,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.722973,0.356164,0.533333,0.2,0,0,0,0,0.55102,0,cluster2
0.723004,0.164384,0.6,0.6,0,1,0,0,0.091837,0,cluster0
0.723034,0.164384,0.6,0.8,0.25,0,0,0,0.397959,0,cluster0
0.723065,0.205479,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.723096,0,0.333333,1,0,0,0,0,0.05102,0,cluster0
0.723127,0.452055,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.723157,0.356164,0.6,0.2,0,0,0,0,0.5,0,cluster2
0.723188,0.328767,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.723219,0.205479,0.8,0.4,0,1,0,0,0.397959,1,cluster0
0.723249,0.506849,0.866667,0,0,1,0,0,0.44898,1,cluster0
0.72328,0.657534,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.723311,0.013699,0.533333,0.6,1,1,0,0,0.397959,0,cluster0
0.723342,0.726027,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.723372,0.493151,0.866667,0.2,0,0,0,0,0.55102,1,cluster2
0.723403,0.273973,0.8,0.2,0,0,0,0.453857,0.602041,1,cluster2
0.723434,0.054795,0.6,0.6,0,0,0,0,0.295918,0,cluster0
0.723464,0.041096,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.723495,0.410959,0.533333,0.8,0,0,0,0,0.377551,0,cluster0
0.723526,0.123288,0.533333,0.2,0,0,0.03942,0,0.44898,0,cluster1
0.723557,0.191781,0.933333,0,0,0,0,0,0.5,0,cluster2
0.723587,0.383562,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.723618,0.246575,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.723649,0.520548,0.8,0.2,0,0,0,0,0.44898,1,cluster2
0.723679,0.438356,0.866667,0.2,0,0,0,0,0.5,1,cluster2
0.72371,0.219178,0.533333,0.8,0.5,0,0,0,0.397959,0,cluster0
0.723741,0.178082,0.933333,0,0,0,0,0,0.55102,0,cluster2
0.723771,0.027397,0.6,0.6,0,0,0,0,0.142857,0,cluster0
0.723802,0.424658,0.8,0.2,0,0,0,0,0.602041,1,cluster2
0.723833,0.328767,0.6,0,0,0,0,0,0.397959,1,cluster2
0.723864,0.164384,0.8,0.2,0,0,0,0,0.346939,1,cluster2
0.723894,0.410959,0.866667,0.2,0,0,0,0,0.479592,1,cluster2
0.723925,0.493151,0.866667,0.2,0.25,0,0,0,0.397959,1,cluster0
0.723956,0.027397,0.6,0.6,0,1,0,0,0.091837,0,cluster0
0.723986,0.739726,0.533333,0,0,1,0,0,0.153061,0,cluster0
0.724017,0.164384,0.6,0.8,0,1,0,0,0.244898,0,cluster0
0.724048,0.356164,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.724079,0.082192,0.8,0,0,1,0,0,0.295918,0,cluster0
0.724109,0.479452,0.6,0,0,1,0,0,0.397959,0,cluster0
0.72414,0.534247,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.724171,0.150685,0.333333,0,0,0,0,0,0.397959,0,cluster0
0.724201,0.369863,0.8,0.2,0,0,0,0,0.806122,0,cluster2
0.724232,0.273973,0.8,0,0,1,0,0,0.397959,0,cluster0
0.724263,0.178082,0.666667,0.2,0,0,0,0,0.5,1,cluster2
0.724294,0.191781,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.724324,0.041096,0.6,0.6,0,1,0,0,0.244898,0,cluster0
0.724355,0.643836,0.533333,0.2,0,0,0,0,0.653061,1,cluster2
0.724386,0.383562,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.724416,0.315068,0.6,0,0,0,0,0,0.5,1,cluster2
0.724447,0.027397,0.533333,0.6,0,0,0,0,0.520408,0,cluster0
0.724478,0.506849,0.8,0.8,0,0,0,0,0.44898,1,cluster0
0.724509,0.60274,1,0.2,0.5,0,0,0,0.397959,1,cluster0
0.724539,0.013699,0.4,0.6,0,1,0,0,0.193878,0,cluster0
0.72457,0.616438,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.724601,0.219178,0.666667,0,0,0,0,0,0.397959,0,cluster0
0.724631,0.465753,0.533333,0,0.25,1,0,0,0.367347,0,cluster0
0.724662,0.506849,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.724693,0.09589,0.6,1,0,0,0,0,0.234694,0,cluster0
0.724724,0.506849,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.724754,0.342466,0.8,0.2,0,0,0,0,0.44898,1,cluster2
0.724785,0.465753,0.866667,0.8,0,0,0,0,0.5,1,cluster0
0.724816,0.328767,0.6,0.4,0.25,1,0,0,0.397959,1,cluster0
0.724846,0.410959,0.733333,0,0,0,0,0.323232,0.397959,0,cluster2
0.724877,0.191781,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.724908,0.054795,0.666667,0.6,0.25,0,0,0,0.397959,0,cluster0
0.724939,0.479452,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.724969,0.041096,0.6,0.6,0,1,0,0,0.142857,0,cluster0
0.725,0.013699,0.533333,0.6,0,1,0,0,0.244898,0,cluster0
0.725031,0.561644,0.533333,1,0.5,1,0,0,0.602041,0,cluster0
0.725061,0.082192,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.725092,0.054795,0.6,0,0,1,0,0,0.193878,0,cluster0
0.725123,0.356164,0.666667,0.2,0,0,0,0,0.397959,0,cluster2
0.725154,0.493151,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.725184,0.013699,0.533333,0.4,0,1,0,0,0.397959,0,cluster0
0.725215,0.369863,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.725246,0.191781,0.8,0,0,0,0,0,0.5,0,cluster2
0.725276,0.424658,0.066667,0.2,0,0,0,0,0.397959,0,cluster0
0.725307,0.520548,0.866667,0,0,1,0,0,0.346939,0,cluster0
0.725338,0.09589,0.6,0.6,0.25,1,0,0,0.193878,0,cluster0
0.725369,0.328767,0.866667,0.2,0,0,0,0,0.397959,1,cluster2
0.725399,0.246575,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.72543,0.410959,0.666667,0,0,1,0,0,0.397959,0,cluster0
0.725461,0.506849,0.6,0.2,0,0,0,0,0.316327,0,cluster2
0.725491,0.315068,0.8,0,0,0,0,0,0.397959,0,cluster2
0.725522,0.534247,0.6,0.8,0,1,0,0,0.479592,0,cluster0
0.725553,0.082192,0.666667,0,0,0,0,0,0.397959,0,cluster0
0.725584,0.232877,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.725614,0.136986,0.533333,0.8,0.25,0,0,0,0.397959,0,cluster0
0.725645,0.205479,0.8,0,0,0,0,0,0.397959,1,cluster2
0.725676,0.753425,0.6,0.2,0,0,0,0,0.744898,0,cluster2
0.725706,0.356164,0.466667,0.2,0,0,0,0.362489,0.397959,0,cluster2
0.725737,0.205479,0.733333,0.8,0.25,1,0,0,0.346939,0,cluster0
0.725768,0.493151,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.725799,0.013699,0.466667,0.6,0,0,0,0,0.091837,0,cluster0
0.725829,0.287671,0.333333,0.8,0.25,0,0.00114,0,0.397959,0,cluster1
0.72586,0.328767,0.666667,0.6,0.25,1,0,0,0.397959,0,cluster0
0.725891,0.164384,0.533333,0.6,0,0,0,0,0.44898,0,cluster0
0.725921,0.726027,0.6,0.2,0,0,0,0,0.030612,1,cluster2
0.725952,0.39726,0.8,0,0,1,0,0,0.5,0,cluster0
0.725983,0.410959,0.6,0.4,0,1,0,0,0.397959,0,cluster0
0.726014,0.534247,0.6,0.4,0,1,0,0,0.142857,0,cluster0
0.726044,0.150685,0.533333,0.2,0.25,0,0.02829,0,0.397959,0,cluster1
0.726075,0.520548,0.933333,0.2,0,0,0.150242,0,0.397959,1,cluster1
0.726106,0.452055,0.8,0,0,0,0.068491,0,0.397959,0,cluster1
0.726136,0.410959,0.4,0.8,0,1,0,0,0.397959,0,cluster0
0.726167,0.342466,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.726198,0.068493,0.6,0.6,0,0,0,0,0.244898,0,cluster0
0.726229,0.342466,0.133333,0.2,0,0,0,0,0.438776,0,cluster0
0.726259,0.342466,0.6,0.8,0.5,1,0,0,0.397959,0,cluster0
0.72629,0.39726,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.726321,0.383562,0.6,0.2,0.25,0,0.150242,0,1,1,cluster1
0.726351,0.520548,0.533333,0.2,0.5,0,0,0,0.55102,0,cluster0
0.726382,0.547945,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.726413,0.109589,0.466667,0.6,0,0,0,0,0.397959,0,cluster0
0.726443,0.356164,0.533333,0.2,0,0,0,0,0.295918,0,cluster0
0.726474,0.232877,0.8,0,0,0,0,0,0.602041,0,cluster2
0.726505,0.136986,0.8,1,0,1,0,0,0.397959,0,cluster0
0.726536,0.109589,0.533333,0.6,0,1,0.02176,0,0.397959,0,cluster1
0.726566,0.273973,0.6,0,0,1,0,0,0.397959,0,cluster0
0.726597,0.424658,0.6,0.8,0,0,0,0,0.44898,0,cluster0
0.726628,0.287671,0.533333,0.2,0,0,0,0,0.44898,0,cluster2
0.726658,0,0.333333,0,0,0,0.00594,0,0.295918,0,cluster1
0.726689,0.726027,0.666667,0.2,0,0,0.093861,0,0.5,1,cluster1
0.72672,0.273973,0.533333,0.8,0,1,0,0,0.367347,0,cluster0
0.726751,0.383562,0.533333,0.2,0,0,0,0,0.459184,0,cluster2
0.726781,0.534247,0.533333,0.2,0,0,0,0,0.55102,1,cluster2
0.726812,0.643836,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.726843,0.246575,0.6,0.6,0,1,0,0,0.377551,0,cluster0
