@relation 'adult.data.num-weka.filters.unsupervised.attribute.Remove-V-R1,5,8-13,15_clustered'

@attribute Instance_number numeric
@attribute age numeric
@attribute education-num numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
22449,37,9,1,0,0,0,0,40,1,cluster2
22450,26,9,3,1,0,0,0,40,0,cluster0
22451,34,15,1,0,0,0,1977,55,1,cluster2
22452,51,10,1,0,0,0,0,60,1,cluster2
22453,24,10,0,0,1,0,0,40,0,cluster0
22454,67,13,1,0,0,0,0,40,0,cluster2
22455,40,9,1,0,0,7298,0,45,1,cluster1
22456,32,9,2,0,1,0,0,40,1,cluster0
22457,21,10,3,0,1,0,0,16,0,cluster0
22458,39,10,2,0,1,0,0,15,1,cluster0
22459,33,7,1,0,0,0,0,40,0,cluster0
22460,48,9,0,0,0,0,0,60,0,cluster2
22461,21,10,3,0,1,0,0,30,0,cluster0
22462,68,11,0,0,1,25124,0,50,1,cluster1
22463,24,9,0,1,0,0,0,40,0,cluster0
22464,24,7,4,0,0,2463,0,40,0,cluster1
22465,23,13,3,0,1,0,0,45,0,cluster0
22466,40,9,1,0,0,0,0,63,0,cluster2
22467,48,13,0,0,1,0,0,50,1,cluster0
22468,42,9,1,0,0,0,0,60,0,cluster2
22469,45,13,0,1,1,0,0,40,0,cluster0
22470,31,9,1,0,0,0,0,50,1,cluster2
22471,53,11,1,0,0,0,0,45,0,cluster2
22472,25,13,3,1,1,0,0,55,0,cluster0
22473,32,10,1,1,0,0,0,50,0,cluster0
22474,34,7,1,0,0,0,0,25,0,cluster0
22475,41,13,1,0,0,0,0,35,1,cluster2
22476,57,9,4,0,1,0,0,40,0,cluster0
22477,25,6,4,3,0,0,0,40,0,cluster0
22478,40,10,1,0,0,0,2179,40,0,cluster2
22479,17,7,3,0,1,0,0,13,0,cluster0
22480,17,5,3,0,0,0,0,40,0,cluster0
22481,82,10,0,0,0,0,0,20,0,cluster0
22482,40,12,4,0,1,0,0,32,0,cluster0
22483,26,10,0,1,0,0,0,35,0,cluster0
22484,37,10,0,0,0,0,0,40,0,cluster0
22485,25,6,1,0,0,0,0,40,0,cluster0
22486,65,6,1,0,0,0,0,22,1,cluster2
22487,39,13,0,2,0,0,0,40,0,cluster0
22488,36,9,1,0,0,0,0,40,0,cluster2
22489,37,9,1,0,0,0,0,45,0,cluster2
22490,23,9,3,0,0,0,0,40,0,cluster0
22491,34,9,1,0,0,0,0,40,1,cluster2
22492,63,13,1,0,0,0,0,20,0,cluster2
22493,59,9,0,0,1,0,0,35,0,cluster0
22494,49,10,1,0,0,0,0,40,0,cluster2
22495,62,5,4,0,1,0,0,40,0,cluster0
22496,17,7,3,0,1,0,0,9,0,cluster0
22497,28,6,1,0,0,0,0,30,0,cluster0
22498,45,13,1,0,0,0,0,40,0,cluster2
22499,40,13,1,0,0,0,0,60,0,cluster2
22500,45,9,1,0,0,0,0,40,0,cluster2
22501,20,5,3,0,0,0,0,40,0,cluster0
22502,19,6,0,0,1,0,0,38,0,cluster0
22503,59,13,2,0,1,0,0,22,1,cluster0
22504,41,9,4,0,0,7443,0,40,0,cluster1
22505,49,10,4,0,0,0,0,48,1,cluster0
22506,37,11,0,0,0,0,0,45,1,cluster2
22507,31,9,1,0,0,0,0,45,0,cluster2
22508,21,10,3,0,0,0,0,40,0,cluster0
22509,27,13,0,0,1,0,0,15,0,cluster0
22510,20,9,5,0,0,0,0,40,0,cluster0
22511,51,9,0,0,1,0,0,40,0,cluster0
22512,46,2,1,0,0,0,0,40,0,cluster0
22513,48,10,1,0,0,0,0,60,1,cluster2
22514,39,14,0,0,1,0,0,40,0,cluster0
22515,50,12,1,1,0,15024,0,45,1,cluster1
22516,41,9,1,0,0,0,0,40,1,cluster2
22517,21,10,0,0,1,0,0,25,0,cluster0
22518,54,12,1,0,0,0,0,50,1,cluster2
22519,40,9,2,0,1,0,0,40,1,cluster0
22520,44,9,1,0,0,0,0,41,0,cluster2
22521,50,9,1,0,0,0,0,50,1,cluster2
22522,42,10,4,0,1,0,0,45,0,cluster0
22523,34,9,0,0,0,0,0,40,0,cluster0
22524,46,10,1,0,0,0,0,40,0,cluster2
22525,35,9,1,0,0,0,0,40,0,cluster2
22526,38,12,1,0,0,0,0,40,1,cluster2
22527,37,15,0,0,0,14084,0,36,1,cluster1
22528,30,9,1,0,0,0,0,40,0,cluster0
22529,22,13,3,0,1,0,0,40,0,cluster0
22530,21,9,3,0,0,0,0,40,0,cluster0
22531,40,1,3,0,0,0,0,40,0,cluster0
22532,56,9,1,0,0,0,0,55,0,cluster2
22533,48,5,1,0,0,0,0,40,0,cluster0
22534,21,11,3,0,1,0,0,36,0,cluster0
22535,52,7,0,0,0,0,0,40,0,cluster0
22536,60,14,1,0,0,0,0,50,1,cluster2
22537,45,16,1,0,0,0,0,50,1,cluster2
22538,30,9,1,0,0,0,0,45,0,cluster0
22539,31,9,1,0,0,2829,0,40,0,cluster1
22540,43,9,1,0,0,0,0,35,0,cluster2
22541,36,5,1,0,0,0,0,35,0,cluster0
22542,42,15,1,0,0,0,0,60,0,cluster2
22543,28,14,2,0,1,7688,0,35,1,cluster1
22544,62,15,1,0,0,0,0,45,1,cluster2
22545,65,9,0,0,1,0,0,40,0,cluster0
22546,45,11,1,0,0,0,0,40,1,cluster2
22547,47,13,1,0,0,0,0,38,1,cluster2
22548,43,12,1,0,0,0,0,40,0,cluster2
22549,24,10,0,0,0,0,0,35,0,cluster0
22550,44,9,4,0,1,0,0,39,0,cluster0
22551,25,9,3,0,0,0,0,25,0,cluster0
22552,21,10,0,0,0,0,0,40,0,cluster0
22553,29,11,1,0,0,0,0,43,0,cluster2
22554,21,10,0,0,0,0,0,40,0,cluster0
22555,41,15,1,0,0,0,0,45,1,cluster2
22556,64,13,2,1,1,0,0,8,0,cluster0
22557,55,10,1,0,0,0,0,99,0,cluster2
22558,42,9,1,0,0,0,0,40,0,cluster2
22559,63,9,1,0,0,0,0,35,0,cluster2
22560,21,10,3,0,0,0,0,24,0,cluster0
22561,28,11,4,0,1,0,0,55,0,cluster0
22562,45,9,2,0,1,0,0,35,0,cluster0
22563,21,9,3,0,1,0,0,40,0,cluster0
22564,34,14,2,2,1,0,0,40,1,cluster0
22565,53,8,0,4,1,0,0,35,0,cluster0
22566,45,9,1,0,0,0,0,40,0,cluster2
22567,47,9,0,0,1,0,0,4,0,cluster0
22568,41,7,4,0,1,0,0,36,0,cluster0
22569,35,13,2,0,1,0,1977,30,1,cluster2
22570,43,14,1,0,0,0,0,50,1,cluster2
22571,53,2,1,0,0,0,0,32,0,cluster0
22572,34,10,0,0,0,0,0,45,0,cluster0
22573,46,11,1,0,0,5178,0,40,1,cluster1
22574,59,12,0,0,1,0,0,40,1,cluster0
22575,53,13,4,2,0,0,0,50,0,cluster0
22576,33,4,0,1,0,0,0,35,0,cluster0
22577,45,9,1,0,0,0,0,50,0,cluster2
22578,48,14,1,0,0,0,0,40,1,cluster2
22579,42,10,4,0,1,0,0,40,0,cluster0
22580,55,9,1,0,0,5178,0,72,1,cluster1
22581,46,9,1,0,0,0,0,50,0,cluster2
22582,17,7,3,0,1,0,0,16,0,cluster0
22583,23,10,4,3,1,0,0,35,0,cluster0
22584,21,9,0,0,0,0,0,60,0,cluster0
22585,53,9,0,1,0,0,0,40,0,cluster0
22586,61,9,1,0,0,0,0,20,1,cluster2
22587,58,9,3,1,0,0,0,40,0,cluster0
22588,36,9,1,0,0,0,0,50,0,cluster2
22589,45,10,4,1,1,0,0,38,0,cluster0
22590,39,13,2,0,1,0,0,30,1,cluster0
22591,39,13,0,0,1,13550,0,50,1,cluster1
22592,48,16,2,0,1,0,0,40,1,cluster0
22593,41,13,1,0,0,0,0,38,0,cluster2
22594,30,12,1,0,0,0,2002,40,0,cluster2
22595,50,12,0,1,0,0,0,45,0,cluster0
22596,51,9,1,0,0,7298,0,48,1,cluster1
22597,23,10,4,0,1,0,0,40,0,cluster0
22598,41,10,1,0,0,0,0,60,0,cluster2
22599,47,9,1,0,0,0,0,70,0,cluster2
22600,51,13,1,0,0,0,0,55,0,cluster2
22601,60,9,1,0,0,0,0,40,0,cluster2
22602,51,13,4,0,1,0,0,40,0,cluster0
22603,20,10,0,0,0,0,0,40,0,cluster0
22604,29,9,3,0,1,0,0,37,0,cluster0
22605,42,10,1,1,0,0,0,48,0,cluster0
22606,32,9,0,1,1,0,0,16,0,cluster0
22607,19,8,5,0,0,1055,0,40,0,cluster1
22608,34,11,1,1,0,0,0,45,1,cluster0
22609,48,9,0,0,1,0,0,48,0,cluster0
22610,38,10,1,0,0,0,0,40,0,cluster2
22611,38,15,0,0,1,0,0,50,1,cluster0
22612,40,13,1,0,0,0,0,50,0,cluster2
22613,39,14,0,0,0,0,0,50,1,cluster2
22614,38,14,1,1,0,0,0,40,0,cluster0
22615,26,13,0,0,1,0,0,40,0,cluster0
22616,23,10,3,0,0,0,0,10,0,cluster0
22617,20,3,5,0,0,0,0,40,0,cluster0
22618,49,13,0,3,0,0,0,40,0,cluster0
22619,23,9,3,1,1,0,0,40,0,cluster0
22620,47,13,1,0,0,0,0,45,1,cluster2
22621,43,10,1,0,0,0,0,40,0,cluster2
22622,56,10,0,0,0,0,0,30,0,cluster0
22623,60,7,1,0,0,0,0,35,0,cluster0
22624,29,9,3,0,0,0,0,40,0,cluster0
22625,25,13,0,1,1,0,0,38,0,cluster0
22626,39,11,0,0,0,0,0,40,0,cluster0
22627,37,11,0,4,1,4101,0,35,0,cluster1
22628,38,13,0,0,0,2202,0,45,0,cluster1
22629,47,9,0,0,1,0,0,36,0,cluster0
22630,50,15,0,0,0,0,0,50,1,cluster2
22631,64,9,1,0,0,0,0,40,1,cluster2
22632,35,10,1,0,0,0,0,40,0,cluster2
22633,25,7,4,0,1,0,0,40,0,cluster0
22634,42,13,1,0,0,0,0,44,1,cluster2
22635,51,13,0,0,0,0,0,40,0,cluster2
22636,21,9,0,0,0,0,0,40,0,cluster0
22637,53,14,0,0,0,0,0,50,1,cluster2
22638,29,11,0,0,1,0,0,40,0,cluster0
22639,34,15,1,0,0,2829,0,50,0,cluster1
22640,37,14,1,0,0,0,0,50,1,cluster2
22641,20,8,3,0,1,0,0,40,0,cluster0
22642,18,10,0,0,0,0,0,50,0,cluster0
22643,57,10,1,0,0,7688,0,45,1,cluster1
22644,47,11,1,0,0,0,0,40,1,cluster2
22645,27,10,1,0,0,2829,0,40,0,cluster1
22646,23,11,0,0,0,0,0,50,0,cluster0
22647,36,13,0,0,0,0,0,60,0,cluster2
22648,48,9,5,0,1,0,0,40,0,cluster0
22649,40,10,1,0,0,0,0,43,0,cluster2
22650,51,13,0,0,1,0,0,16,0,cluster0
22651,59,5,1,0,0,0,0,40,0,cluster0
22652,32,10,5,2,1,0,0,40,0,cluster0
22653,39,10,0,0,0,0,0,40,0,cluster0
22654,32,9,1,0,0,0,0,40,0,cluster0
22655,38,9,2,0,1,0,0,40,1,cluster0
22656,44,13,0,0,1,0,0,38,0,cluster0
22657,51,9,1,0,0,0,0,40,0,cluster2
22658,54,9,5,0,1,0,0,20,0,cluster0
22659,22,10,0,0,1,0,0,30,0,cluster0
22660,19,9,3,0,1,0,0,40,0,cluster0
22661,31,12,1,0,0,0,0,45,0,cluster2
22662,53,9,1,0,0,0,0,40,0,cluster2
22663,28,13,1,0,0,0,0,45,0,cluster2
22664,19,9,0,0,0,0,0,32,0,cluster0
22665,40,10,1,1,0,0,0,40,1,cluster0
22666,21,10,3,0,0,0,0,10,0,cluster0
22667,39,13,1,0,0,0,0,60,1,cluster2
22668,40,14,1,0,0,7298,0,35,1,cluster1
22669,36,9,1,2,0,0,0,40,0,cluster0
22670,18,5,3,0,1,0,0,42,0,cluster0
22671,32,13,1,0,0,7688,0,55,1,cluster1
22672,50,9,1,0,0,0,0,40,0,cluster2
22673,18,7,3,0,0,0,0,15,0,cluster0
22674,19,9,3,0,0,0,0,43,0,cluster0
22675,53,10,0,0,0,0,0,40,1,cluster2
22676,49,9,4,1,1,0,0,32,0,cluster0
22677,40,13,3,4,0,0,0,45,0,cluster0
22678,31,10,3,0,0,0,0,40,0,cluster0
22679,47,9,1,0,0,0,0,35,0,cluster2
22680,35,10,1,0,0,0,0,40,0,cluster2
22681,47,10,3,0,1,0,0,20,0,cluster0
22682,43,14,0,0,1,0,0,20,0,cluster0
22683,51,10,0,0,0,0,0,21,0,cluster0
22684,54,14,1,0,0,0,0,40,1,cluster2
22685,76,5,1,0,0,0,0,30,0,cluster0
22686,33,4,0,0,0,0,0,43,0,cluster0
22687,19,8,3,0,0,0,0,15,0,cluster0
22688,49,11,1,0,0,5013,0,40,0,cluster1
22689,26,9,1,0,0,0,0,40,0,cluster0
22690,23,10,3,0,1,0,0,15,0,cluster0
22691,49,9,1,0,0,7298,0,40,1,cluster1
22692,24,10,0,0,0,0,0,65,0,cluster0
22693,48,9,3,0,0,0,0,40,0,cluster0
22694,36,10,1,0,0,0,0,40,0,cluster2
22695,33,8,4,0,1,1471,0,40,0,cluster1
22696,31,13,1,2,0,15024,0,48,1,cluster1
22697,53,13,1,0,0,0,0,44,1,cluster2
22698,22,13,3,0,1,0,0,10,0,cluster0
22699,43,9,1,0,0,0,0,40,0,cluster2
22700,31,12,1,0,0,0,0,40,0,cluster2
22701,53,14,0,0,1,0,0,40,0,cluster0
22702,36,13,1,0,0,0,0,45,0,cluster2
22703,47,9,1,0,0,0,0,40,1,cluster2
22704,52,10,1,0,0,0,0,40,1,cluster2
22705,39,9,4,0,1,0,0,40,0,cluster0
22706,24,13,3,0,0,0,0,40,0,cluster0
22707,17,6,3,0,1,0,1602,40,0,cluster0
22708,53,14,2,0,1,15024,0,40,1,cluster1
22709,21,10,3,0,0,0,0,40,0,cluster0
22710,29,13,3,2,0,0,0,64,1,cluster0
22711,34,13,1,0,0,0,0,40,0,cluster2
22712,28,10,0,0,1,0,0,40,0,cluster0
22713,61,13,1,0,0,0,0,40,1,cluster2
22714,20,9,1,0,0,0,0,60,0,cluster0
22715,47,9,1,0,0,0,0,40,0,cluster2
22716,40,13,1,0,0,0,0,45,1,cluster2
22717,26,10,3,1,1,0,0,10,0,cluster0
22718,53,10,1,0,0,0,0,40,1,cluster2
22719,26,13,0,0,0,0,0,50,0,cluster0
22720,39,15,1,0,0,0,2415,99,1,cluster2
22721,17,7,3,1,0,0,0,15,0,cluster0
22722,46,16,0,0,0,0,0,40,1,cluster2
22723,34,13,1,0,0,15024,0,40,1,cluster1
22724,45,13,0,0,0,0,0,45,0,cluster2
22725,23,9,3,0,1,0,0,16,0,cluster0
22726,41,9,1,0,0,0,0,40,0,cluster2
22727,26,13,0,0,1,0,0,40,0,cluster0
22728,28,13,0,0,1,0,0,4,0,cluster0
22729,18,7,3,0,0,0,0,15,0,cluster0
22730,38,9,0,0,0,0,0,40,1,cluster2
22731,66,11,0,0,1,2964,0,30,0,cluster1
22732,28,13,1,0,0,0,0,40,1,cluster2
22733,49,14,0,0,0,0,0,40,1,cluster2
22734,29,13,0,0,0,0,0,40,0,cluster0
22735,43,14,2,3,1,0,0,50,1,cluster0
22736,34,14,4,0,1,0,0,40,0,cluster0
22737,30,11,1,0,0,0,0,45,1,cluster2
22738,25,13,1,0,0,0,0,40,1,cluster2
22739,27,13,1,0,0,0,0,40,0,cluster2
22740,25,9,3,1,0,0,0,40,0,cluster0
22741,22,10,3,0,1,0,0,40,0,cluster0
22742,26,9,3,0,0,0,0,40,0,cluster0
22743,49,9,1,0,0,0,0,40,0,cluster2
22744,44,9,1,0,0,3137,0,50,0,cluster1
22745,37,12,1,0,0,2105,0,50,0,cluster1
22746,39,13,5,1,0,0,0,45,0,cluster0
22747,33,9,4,0,1,0,0,40,0,cluster0
22748,41,14,2,0,1,0,1902,35,1,cluster2
22749,65,13,1,0,0,99999,0,40,1,cluster1
22750,40,13,0,0,0,0,0,53,0,cluster2
22751,26,13,2,0,1,0,0,20,0,cluster0
22752,31,10,0,0,0,0,0,40,0,cluster0
22753,28,10,0,0,1,0,0,40,0,cluster0
22754,71,9,1,0,0,0,2467,52,0,cluster2
22755,25,13,0,0,1,0,0,40,0,cluster0
22756,25,4,1,0,0,0,0,60,0,cluster0
22757,19,10,2,0,1,0,0,30,0,cluster0
22758,36,15,1,0,0,0,0,60,0,cluster2
22759,56,9,1,0,0,0,0,40,0,cluster2
22760,34,10,1,0,0,0,0,40,0,cluster2
22761,39,13,1,0,0,0,0,40,1,cluster2
22762,31,15,0,0,1,0,0,45,1,cluster0
22763,22,9,3,0,1,0,0,20,0,cluster0
22764,44,10,0,0,0,0,0,38,0,cluster0
22765,60,9,1,0,0,0,0,45,0,cluster2
22766,65,7,5,0,0,0,0,40,0,cluster0
22767,44,10,1,0,0,0,0,50,1,cluster2
22768,53,9,0,0,0,0,0,40,0,cluster0
22769,28,9,1,0,0,0,0,40,0,cluster0
22770,41,13,4,0,1,0,0,45,0,cluster0
22771,40,9,4,0,1,0,0,15,0,cluster0
22772,35,7,2,0,1,0,0,40,0,cluster0
22773,41,5,2,0,1,0,0,70,0,cluster0
22774,28,9,1,0,0,0,0,35,0,cluster0
22775,53,9,1,0,0,0,0,40,0,cluster2
22776,26,10,3,0,1,0,0,45,0,cluster0
22777,28,9,3,1,1,0,0,40,0,cluster0
22778,27,10,4,0,1,0,0,40,0,cluster0
22779,27,9,0,3,1,0,0,8,0,cluster0
22780,26,9,1,0,0,0,0,40,1,cluster2
22781,53,9,0,0,1,0,0,35,0,cluster0
22782,34,9,1,0,0,0,0,40,1,cluster2
22783,50,14,0,1,0,0,0,50,0,cluster0
22784,30,9,4,1,1,0,0,62,0,cluster0
22785,47,9,4,1,0,0,0,40,0,cluster0
22786,27,9,0,0,0,0,0,40,0,cluster0
22787,55,10,1,0,0,0,0,40,0,cluster2
22788,21,10,3,0,1,0,0,29,0,cluster0
22789,35,10,3,0,0,0,0,40,0,cluster0
22790,31,8,2,2,1,0,0,50,0,cluster0
22791,39,14,1,0,0,0,0,60,1,cluster2
22792,30,13,1,0,0,0,0,55,0,cluster2
22793,39,9,1,1,0,0,1887,40,1,cluster1
22794,19,10,3,0,1,0,0,20,0,cluster0
22795,25,9,0,0,0,0,0,40,0,cluster0
22796,57,9,1,0,0,0,0,60,0,cluster2
22797,21,10,5,2,1,0,0,20,0,cluster0
22798,30,4,0,0,1,0,0,44,0,cluster0
22799,25,10,0,0,1,0,0,22,0,cluster0
22800,32,11,1,0,0,0,0,45,1,cluster2
22801,26,9,4,1,1,0,1594,40,0,cluster0
22802,42,10,1,0,0,0,0,40,0,cluster2
22803,39,10,4,0,0,0,0,47,0,cluster0
22804,48,13,0,0,1,0,0,44,0,cluster0
22805,24,10,4,1,1,0,0,35,0,cluster0
22806,46,11,1,1,0,0,0,40,1,cluster0
22807,53,10,1,0,0,0,0,25,0,cluster0
22808,36,10,1,0,0,0,0,70,0,cluster2
22809,34,9,4,0,0,0,0,45,0,cluster0
22810,25,9,3,0,0,0,0,70,0,cluster0
22811,33,10,3,0,1,99999,0,30,1,cluster1
22812,45,13,1,0,0,0,0,40,1,cluster2
22813,31,12,0,0,0,0,0,40,0,cluster0
22814,21,9,3,0,0,0,0,20,0,cluster0
22815,33,5,4,0,0,114,0,55,0,cluster1
22816,44,10,4,0,1,0,0,40,0,cluster0
22817,34,11,2,0,1,0,0,40,1,cluster0
22818,30,10,4,0,1,0,0,10,0,cluster0
22819,32,10,4,1,1,0,0,40,0,cluster0
22820,46,9,0,1,1,0,0,40,0,cluster0
22821,29,13,1,0,0,0,0,40,1,cluster2
22822,20,10,3,0,0,0,0,20,0,cluster0
22823,35,9,4,0,1,0,0,40,0,cluster0
22824,35,9,5,1,1,0,0,40,0,cluster0
22825,29,9,0,0,1,0,0,38,0,cluster0
22826,21,9,5,0,0,0,0,40,0,cluster0
22827,43,13,1,0,0,0,0,40,1,cluster2
22828,33,9,1,0,0,0,0,40,0,cluster0
22829,61,15,1,0,0,0,0,50,1,cluster2
22830,42,14,0,0,1,0,0,40,0,cluster0
22831,33,8,2,0,1,0,0,40,0,cluster0
22832,35,10,3,1,1,0,0,40,0,cluster0
22833,32,9,1,0,0,0,0,24,0,cluster0
22834,22,10,3,0,1,0,0,20,0,cluster0
22835,61,9,0,0,1,0,0,40,0,cluster0
22836,28,11,0,0,1,2463,0,35,0,cluster1
22837,24,9,3,1,0,0,0,40,0,cluster0
22838,58,14,0,0,0,0,0,35,0,cluster2
22839,42,9,1,0,0,0,0,40,0,cluster2
22840,56,10,1,0,0,0,0,45,1,cluster2
22841,26,10,3,0,1,0,0,40,0,cluster0
22842,25,9,4,1,1,0,0,40,0,cluster0
22843,59,9,2,0,1,0,0,40,0,cluster0
22844,65,13,1,0,0,3818,0,10,0,cluster1
22845,57,14,0,0,0,0,2824,50,1,cluster2
22846,36,12,1,0,0,0,0,44,1,cluster2
22847,42,10,1,0,0,0,1887,50,1,cluster2
22848,18,8,5,1,0,0,0,20,0,cluster0
22849,18,7,1,0,0,0,0,40,0,cluster0
22850,28,9,1,0,0,0,0,40,1,cluster2
22851,20,9,2,0,1,0,0,20,0,cluster0
22852,19,10,3,0,0,0,0,30,0,cluster0
22853,28,13,4,0,1,0,0,48,1,cluster0
22854,37,11,1,0,0,0,0,40,0,cluster2
22855,23,10,0,0,0,0,0,40,0,cluster0
22856,60,10,0,0,0,0,0,47,0,cluster2
22857,17,8,3,0,1,0,0,12,0,cluster0
22858,37,13,0,0,1,4865,0,45,0,cluster1
22859,29,11,3,0,0,0,0,40,0,cluster0
22860,34,9,0,1,0,0,0,20,0,cluster0
22861,36,10,1,0,0,0,0,40,1,cluster2
22862,37,10,2,0,1,0,0,15,0,cluster0
22863,47,13,1,0,0,0,0,40,0,cluster2
22864,22,9,0,0,1,0,0,40,0,cluster0
22865,61,9,1,0,0,0,0,40,0,cluster2
22866,57,3,1,0,0,0,0,45,0,cluster0
22867,33,16,1,0,0,0,1848,40,1,cluster2
22868,54,9,1,0,0,0,0,40,1,cluster2
22869,40,14,0,0,1,0,1669,40,0,cluster0
22870,40,8,1,0,0,0,0,50,1,cluster2
22871,40,9,0,0,0,0,0,42,0,cluster0
22872,35,7,1,0,0,0,2057,40,0,cluster2
22873,32,7,3,0,0,0,0,40,0,cluster0
22874,49,10,1,0,0,0,0,50,0,cluster2
22875,31,9,0,0,1,0,0,40,0,cluster0
22876,58,13,1,2,0,0,0,40,0,cluster0
22877,26,13,0,0,0,0,0,50,0,cluster0
22878,35,4,1,0,0,0,0,40,0,cluster0
22879,25,10,3,0,0,0,0,40,0,cluster0
22880,43,8,1,1,0,0,0,40,0,cluster0
22881,32,10,0,0,0,0,0,35,0,cluster0
22882,45,13,1,0,0,0,0,60,1,cluster2
22883,48,9,0,1,0,0,0,40,0,cluster0
22884,31,3,3,0,0,0,0,40,0,cluster0
22885,20,10,3,0,1,0,0,25,0,cluster0
22886,28,9,0,0,0,0,0,40,0,cluster0
22887,50,13,0,0,1,0,0,60,0,cluster0
22888,22,9,5,1,0,0,0,40,0,cluster0
22889,19,10,3,0,1,0,0,20,0,cluster0
22890,38,13,1,0,0,0,0,63,1,cluster2
22891,23,9,3,0,0,0,0,40,0,cluster0
22892,24,13,3,0,0,0,0,40,0,cluster0
22893,26,11,2,0,1,0,0,40,0,cluster0
22894,45,9,4,0,1,0,0,40,0,cluster0
22895,88,10,4,0,1,0,0,40,0,cluster0
22896,19,7,3,3,1,0,0,15,0,cluster0
22897,24,9,0,0,0,0,0,50,0,cluster0
22898,84,3,1,0,0,0,0,20,0,cluster0
22899,48,6,1,1,0,0,0,40,0,cluster0
22900,46,10,1,2,0,0,0,40,0,cluster0
22901,31,9,1,0,0,0,0,50,0,cluster2
22902,58,9,4,3,0,0,0,40,0,cluster0
22903,35,9,1,0,0,0,0,40,0,cluster2
22904,36,9,3,1,0,0,0,40,0,cluster0
22905,36,15,1,0,0,0,0,55,1,cluster2
22906,47,14,1,0,0,0,0,40,1,cluster2
22907,57,5,4,1,0,0,0,52,0,cluster0
22908,30,10,4,0,1,0,0,45,0,cluster0
22909,30,14,1,0,0,0,0,40,0,cluster2
22910,19,8,5,0,1,15024,0,40,1,cluster1
22911,30,13,3,0,0,0,0,43,0,cluster0
22912,23,10,3,0,0,0,0,40,1,cluster0
22913,41,15,1,0,0,0,0,50,1,cluster2
22914,52,10,0,0,0,0,0,60,0,cluster2
22915,27,12,0,0,0,0,0,40,0,cluster0
22916,59,9,1,0,0,0,0,45,0,cluster2
22917,21,9,3,0,1,0,0,36,0,cluster0
22918,60,9,0,0,1,0,0,40,0,cluster0
22919,69,15,1,0,0,0,0,34,1,cluster2
22920,24,9,3,0,0,0,0,40,0,cluster0
22921,19,9,3,1,0,0,0,25,0,cluster0
22922,60,12,1,0,0,0,0,20,0,cluster2
22923,64,10,0,0,1,0,0,35,0,cluster0
22924,39,11,1,0,0,0,0,60,1,cluster2
22925,51,12,1,0,0,0,0,45,1,cluster2
22926,51,6,0,1,1,0,0,35,0,cluster0
22927,25,10,0,0,1,0,0,40,0,cluster0
22928,17,6,3,0,1,0,0,4,0,cluster0
22929,37,10,4,0,1,0,0,40,0,cluster0
22930,74,9,0,0,1,0,0,14,0,cluster0
22931,26,13,1,1,0,0,0,40,1,cluster0
22932,23,9,0,1,0,0,0,30,0,cluster0
22933,57,15,1,0,0,0,0,36,1,cluster2
22934,20,7,3,0,0,0,0,15,0,cluster0
22935,37,9,1,0,0,0,0,40,0,cluster2
22936,46,13,1,0,0,0,0,40,0,cluster2
22937,39,10,0,0,1,0,0,45,1,cluster0
22938,40,9,3,0,1,0,0,30,0,cluster0
22939,50,9,1,0,0,0,0,40,0,cluster2
22940,25,1,0,0,0,0,0,35,0,cluster0
22941,44,9,1,0,0,0,0,45,0,cluster2
22942,41,9,1,0,0,0,0,40,0,cluster2
22943,30,9,1,0,0,0,1977,15,1,cluster2
22944,38,11,1,0,0,0,0,50,0,cluster2
22945,54,6,1,0,0,0,0,40,0,cluster0
22946,40,9,0,1,1,0,0,52,0,cluster0
22947,37,7,1,1,0,7688,0,40,1,cluster1
22948,46,13,1,0,0,15024,0,40,1,cluster1
22949,38,9,0,0,0,0,0,45,0,cluster0
22950,20,10,3,0,1,0,0,10,0,cluster0
22951,71,12,1,0,0,0,0,3,0,cluster0
22952,35,10,1,0,0,0,0,40,0,cluster2
22953,62,13,1,0,0,0,0,40,1,cluster2
22954,34,13,0,0,1,0,0,45,0,cluster0
22955,56,9,1,0,0,0,0,90,0,cluster2
22956,30,14,1,2,0,0,0,20,0,cluster0
22957,17,7,3,0,1,0,0,20,0,cluster0
22958,18,7,3,0,1,594,0,4,0,cluster1
22959,35,7,1,0,0,0,0,40,0,cluster0
22960,21,9,3,1,0,0,0,1,0,cluster0
22961,46,9,3,0,0,0,0,50,0,cluster0
22962,33,10,1,0,0,0,0,60,0,cluster2
22963,27,10,0,0,1,0,0,40,0,cluster0
22964,36,10,1,0,0,0,0,40,1,cluster2
22965,42,4,1,0,0,0,0,40,0,cluster0
22966,35,9,1,0,0,0,0,50,0,cluster2
22967,25,13,0,0,0,0,0,40,0,cluster0
22968,47,13,1,0,0,0,0,40,1,cluster2
22969,44,15,1,0,0,15024,0,75,1,cluster1
22970,51,9,1,0,0,7688,0,40,1,cluster1
22971,53,9,1,0,0,0,0,42,1,cluster2
22972,47,9,1,0,0,0,0,40,0,cluster2
22973,20,7,3,1,0,0,0,40,0,cluster0
22974,32,10,4,1,1,0,0,70,0,cluster0
22975,28,9,1,0,0,0,0,50,0,cluster2
22976,58,3,1,0,0,0,0,40,0,cluster0
22977,52,9,0,0,1,0,0,40,0,cluster0
